,incident_id,cc_code,incident_nmbr,timestamp,description,location,area,zoom_map,tb_xy,latitude,longitude,district,county_fips_id,city_fips_id,freeway_nmbr,freeway_direction,state_postmile,abs_postmile,severity,duration
776,18642969,LAHB,190330,2019-03-30 15:29:00,1183-Trfc Collision-Unkn Inj,I210 E / Lone Hill Ave,LAFSP,,,34.120858,-117.828915,7.0,37.0,30014.0,210,E,R44.211,44.5,,27.0
778,18642971,LAHB,190330,2019-03-30 15:27:00,1183-Trfc Collision-Unkn Inj,I210 E / Lone Hill Ave,Baldwin Park,,,34.120858,-117.828915,7.0,37.0,30014.0,210,E,R44.211,44.5,,1.0
893,18643137,LAHB,190330,2019-03-30 16:47:00,1182-Trfc Collision-No Inj,I210 E / Azusa Ave,Baldwin Park,,,34.120486,-117.90758899999999,7.0,37.0,3386.0,210,E,R39.611,39.9,,19.0
1250,18643703,LAHB,190330,2019-03-30 22:45:00,1125-Traffic Hazard,La210308 I210 E / Baldwin Av,Altadena,,,34.148662,-118.05023600000001,7.0,37.0,2462.0,210,E,R30.811,31.1,,16.0
77,18643905,LAHB,190331,2019-03-31 02:27:00,1179-Trfc Collision-1141 Enrt,I210 E / Lake Ave Ofr,Altadena,,,34.151683,-118.139351,7.0,37.0,56000.0,210,E,R25.92,25.9,,207.0
83,18643912,LAHB,190331,2019-03-31 02:30:00,1125-Traffic Hazard,I210 E / N Hill Ave,Altadena,,,34.152128000000005,-118.121459,7.0,37.0,56000.0,210,E,R26.92,26.9,,47.0
144,18644016,LAHB,190331,2019-03-31 05:43:00,1183-Trfc Collision-Unkn Inj,I210 E / Vernon Ave Ofr,Baldwin Park,,,34.128257,-117.92044399999999,7.0,37.0,36826.0,210,E,R38.711,39.0,,1.0
145,18644017,LAHB,190331,2019-03-31 05:42:00,1183-Trfc Collision-Unkn Inj,I210 E / N Irwindale Ave,Baldwin Park,,,34.129715999999995,-117.933687,7.0,37.0,36826.0,210,E,R37.811,38.1,,129.0
146,18644018,LAHB,190331,2019-03-31 05:40:00,1125-Traffic Hazard,I210 E / Azusa Ave,Baldwin Park,,,34.120486,-117.90758899999999,7.0,37.0,3386.0,210,E,R39.611,39.9,,114.0
147,18644021,LAHB,190331,2019-03-31 05:44:00,1183-Trfc Collision-Unkn Inj,I210 E / N Vernon Ave,Baldwin Park,,,34.126196,-117.916106,7.0,37.0,36826.0,210,E,R38.911,39.2,,2.0
152,18644033,LAHB,190331,2019-03-31 06:12:00,SIG Alert,I210 E / N Irwindale Ave,Baldwin Park,,,34.129715999999995,-117.933687,7.0,37.0,36826.0,210,E,R37.811,38.1,,0.0
199,18644096,LAHB,190331,2019-03-31 07:36:00,1125-Traffic Hazard,I210 E / W Huntington Dr,Baldwin Park,,,34.140308000000005,-118.01678500000001,7.0,37.0,48648.0,210,E,R32.911,33.2,,15.0
293,18644245,LAHB,190331,2019-03-31 09:29:00,1125-Traffic Hazard,I210 E / Citrus Ave Oc,LAFSP,,,34.120767,-117.89013999999999,7.0,37.0,3386.0,210,E,R40.611,40.9,,12.0
294,18644246,LAHB,190331,2019-03-31 09:28:00,1125-Traffic Hazard,I210 E / Citrus Ave Oc,Baldwin Park,,,34.120767,-117.89013999999999,7.0,37.0,3386.0,210,E,R40.611,40.9,,13.0
651,18644794,LAHB,190331,2019-03-31 14:49:00,1182-Trfc Collision-No Inj,I210 E / Madre St,Altadena,,,34.14755,-118.08203799999998,7.0,37.0,56000.0,210,E,R29.32,29.3,,46.0
826,18645064,LAHB,190331,2019-03-31 17:30:00,20002-Hit and Run No Injuries,I210 E / S Myrtle Ave,Baldwin Park,,,34.135357,-118.000743,7.0,37.0,48648.0,210,E,R33.911,34.2,,7.0
1006,18645337,LAHB,190331,2019-03-31 20:10:00,1125-Traffic Hazard,I210 E / N Fairoaks Ave,Altadena,,,34.151178,-118.15061599999999,7.0,37.0,56000.0,210,E,R25.22,25.2,,14.0
1010,18645341,LAHB,190331,2019-03-31 20:15:00,1125-Traffic Hazard,La210258 I210 E / Wo Lake Av,Altadena,,,34.151665,-118.13225800000001,7.0,37.0,56000.0,210,E,R26.32,26.3,,23.0
